User_name,Hashtag,id,created_at,favorite_count,retweet_count,text
NHSEngland,OurNHSPeople,1359479916711010309,2021-02-10 12:30:44,110,40,"The NHS is still a lot busier than usual, and #OurNHSPeople are working hard caring for COVID and non-COVID patients, and vaccinating those most at risk.

You can help too — stay at home to keep yourself and your loved ones safe. https://t.co/ZYYFNxwJXf

📷: @StGeorgesTrust / @PA https://t.co/VriTfJdndm"
NHSEngland,COVIDVaccine,1359442120357146624,2021-02-10 10:00:33,451,31,"‘I was able to be vaccinated by my granddaughter which was very special indeed.’

82-year-old David was delighted to get his #COVIDVaccine at the ExCel, and he was even happier knowing his granddaughter, Charlotte, gave him the jab. 💉
@NHSBartsHealth https://t.co/coQ43qZD4T https://t.co/m5T2LMrVTB"
NHSEngland,COVIDVaccine,1359190351299411972,2021-02-09 17:20:06,27,16,"Unless you are exempt, you’ll need to bring a face covering to your #COVIDVaccine appointment. If your appointment is at a vaccination centre, you should also bring your booking reference numbers.

Find out what to expect at your appointment. 👉 https://t.co/inPrcRrwQ3 https://t.co/vRu6HUPyjx"
NHSEngland,HandsFaceSpace,1359121148554919937,2021-02-09 12:45:07,39,37,"Not everyone with coronavirus shows symptoms.

To help stop the spread, keep washing your hands, covering your face and making space.

For more guidance, visit https://t.co/ZYYFNxwJXf. #HandsFaceSpace https://t.co/JC3GeGwEDk"
NHSEngland,HelpUsHelpYou,1359090949897519104,2021-02-09 10:45:07,15,20,"If you need medical help but it's not an emergency, contact 111 first, and they will be able to advise on the service you need or book you into A&amp;E. #HelpUsHelpYou https://t.co/M4QxHP2GqM https://t.co/X9NgMHxzLt"
NHSEngland,COVIDVaccine,1359063273094737923,2021-02-09 08:55:09,498,107,"'Whether you're a car park steward shovelling snow, or you're a member of the practice management team setting up these clinics — you are part of a historic moment.'

Dr @NikkiKF thanks everyone working tirelessly across the country to deliver the #COVIDVaccine programme. 💉❄️ https://t.co/4TZCfIQMRf"
NHSEngland,HelpUsHelpYou,1358825468326207490,2021-02-08 17:10:12,27,20,"Symptoms of a heart attack can include heavy or tight chest pain that may spread to your arms, neck or jaw, or make you breathless, sick, sweaty or light-headed. 

If you experience these symptoms, call 999. The NHS is still here to see you safely. #HelpUsHelpYou https://t.co/qVIhDeiA0D"
NHSEngland,HelpUsHelpYou,1358772575355219968,2021-02-08 13:40:01,15,10,"If you’ve been suffering from diarrhoea, bloating or discomfort for three weeks or more, it could be a sign of cancer.

The NHS is still here to see you safely and finding cancer early makes it more treatable. Just contact your GP practice. #HelpUsHelpYou https://t.co/QfWzIpOqIT https://t.co/ziaHW3W8pR"
NHSEngland,COVIDVaccine,1358702275993235463,2021-02-08 09:00:40,98,22,"‘I’ve had no side effects and it was just a tiny scratch as the needle went in. Thank you NHS!’

75-year-old June Griffin, pictured here with her daughter Dawn last year, shares her relief at getting the #COVIDVaccine and is encouraging everyone to get it when they are invited. https://t.co/SIjfenmqK1"
NHSEngland,OurNHSPeople,1358349794075361285,2021-02-07 09:40:02,106,36,"The NHS is still a lot busier than usual, and #OurNHSPeople are working hard caring for COVID and non-COVID patients, and vaccinating those most at risk.

You can help too — stay at home to keep yourself and your loved ones safe. https://t.co/ZYYFNxwJXf

📷: @StGeorgesTrust / @PA https://t.co/KtFSDczhQs"
NHSEngland,OurNHSPeople,1358332139784257536,2021-02-07 08:29:53,141,32,"'It has been a really energising effort. Nothing is stopping our colleagues.'

Dr @NikkiKF thanks #OurNHSPeople on @BBCBreakfast as GPs receive a funding boost to vaccinate housebound patients, and more sites open their doors to deliver the #COVIDVaccine. https://t.co/kIjwEOjl2x https://t.co/ystGmw1i0T"
NHSEngland,COVIDVaccine,1358129631531048960,2021-02-06 19:05:11,49,8,"‘With all viruses, the only way we keep them at bay is with vaccination. It’s so important.’ 

Nurse Magdalena spoke to @BBCBreakfast about how crucial the roll out of the #COVIDVaccine is. For more information on the vaccine, visit https://t.co/roEUCuZBh1. https://t.co/kKEAtWEU4E"
NHSEngland,HandsFaceSpace,1358072976302878732,2021-02-06 15:20:03,43,17,"After you get your #COVIDVaccine, it's important you continue to follow social distancing guidance and think #HandsFaceSpace — there is a chance you might still get or spread #COVID19.
 
Find out more about the vaccine. 👉 https://t.co/roEUCuZBh1 https://t.co/qdEEuGCbJY"
NHSEngland,COVIDVaccine,1358039024854847488,2021-02-06 13:05:09,23,12,"‘Many of us working in the NHS are frontline working with patients and therefore we are at increased risk of COVID-19 infection.’

GP Dr @helenlawal from @OneMedGroup has had the #COVIDVaccine and encourages her colleagues to get vaccinated too. https://t.co/roEUCuZBh1 https://t.co/PZeQPOzeP1"
NHSEngland,OurNHSPeople,1358018912948994055,2021-02-06 11:45:14,150,53,"‘I just think - he’s a person I’m going to tell him what I’m doing.’

@JasonFarrellSky from @SkyNews visited @RoyalFreeNHS and spoke to Respiratory Physiotherapist Clare. Despite the challenges, #OurNHSPeople continue to provide excellent care for all their patients. 💙 https://t.co/tpLyySg1A2"
NHSEngland,COVIDVaccine,1357968557267701760,2021-02-06 08:25:08,407,220,"'Ask us questions. We'll give you the answers and tell you the truth.’

Leading surgeon @martinpgriff is urging fellow staff and others from black, Asian and minority groups to get the jab — after suffering COVID and receiving the #COVIDVaccine himself. https://t.co/qohg1o6QNY https://t.co/JMOcXP5j5V"
NHSEngland,COVIDVaccine,1357692987891986435,2021-02-05 14:10:07,31,14,"‘Many families have suffered, financially, emotionally and physically. The vaccine has provided a light at the end of a very dark tunnel.’ 

GP @dorsett_dr has received the #COVIDVaccine and encourages everyone to get vaccinated when it is their turn. https://t.co/21qVZXd05x https://t.co/nMvAXNQhzt"
NHSEngland,COVIDVaccine,1357630129971822600,2021-02-05 10:00:21,98,14,"‘It was thrilling, exciting. It’s very emotional.’

Whilst accompanying her neighbour John to get his #COVIDVaccine this week, Deborah also explained how she felt when her husband was able to receive his, after shielding since last March. 🎥 @BBCBreakfast https://t.co/K1P8j68TpV"
NHSEngland,HelpUsHelpYou,1357348219689201670,2021-02-04 15:20:08,188,76,"‘I’d like to thank our brilliant NHS staff who have worked tirelessly to ensure cancer treatment can be maintained safely.’

On #WorldCancerDay, National Cancer Director Cally Palmer urges people to contact the NHS if they have symptoms of cancer. #HelpUsHelpYou https://t.co/NSowtp9feS"
NHSEngland,OurNHSPeople,1357330573832957953,2021-02-04 14:10:01,27,9,"‘I thought it was a really exciting opportunity.’

Imogen re-joined the nursing register to help #OurNHSPeople in the vaccination programme. She recently gave John, a retired civil engineer, the #COVIDVaccine at @EpsomRacecourse, and he shared what it meant. 🎥 @BBCBreakfast https://t.co/MzYBPBeXwr"
NHSEngland,COVIDVaccine,1357330573832957953,2021-02-04 14:10:01,27,9,"‘I thought it was a really exciting opportunity.’

Imogen re-joined the nursing register to help #OurNHSPeople in the vaccination programme. She recently gave John, a retired civil engineer, the #COVIDVaccine at @EpsomRacecourse, and he shared what it meant. 🎥 @BBCBreakfast https://t.co/MzYBPBeXwr"
NHSEngland,HelpUsHelpYou,1357301639963701249,2021-02-04 12:15:03,18,17,"If you’ve been suffering from diarrhoea, bloating or discomfort for three weeks or more, it could be a sign of cancer. 

This #WorldCancerDay we encourage you to please speak to your GP. Finding cancer early makes it more treatable. #HelpUsHelpYou https://t.co/t12Go7Wzmw https://t.co/2SWu4gVgBy"
NHSEngland,OurNHSPeople,1357285298938519553,2021-02-04 11:10:07,165,80,"We're continuing to accelerate the biggest vaccination programme in NHS history — with #OurNHSPeople now vaccinating at 1,500 sites across England.

Thank you to everyone working hard to roll out and deliver vital #COVIDVaccines. You are simply incredible. ✊💙💉 https://t.co/dUgu5uS2YQ"
NHSEngland,OurNHSPeople,1357232433503084545,2021-02-04 07:40:02,102,26,"Firefighters in Hampshire are the latest group to join #OurNHSPeople in helping deliver the #COVIDVaccine, as the number of sites providing jabs tops 1,500!
 
Read about the new sites, as the biggest immunisation programme in NHS history continues. 💉 https://t.co/Av4KCKjovC https://t.co/9v845pZyM5"
NHSEngland,HelpUsHelpYou,1357010354358861826,2021-02-03 16:57:35,9,5,The NHS is here to see you safely. #HelpUsHelpYou https://t.co/TUFheZNIFQ
NHSEngland,COVIDVaccine,1356977018898890752,2021-02-03 14:45:07,35,12,"‘Let’s fight the deadly coronavirus together.  Please do not hesitate to have the vaccine.’

GP Dr Andra Jayaweera, here getting her vaccine through the @MSEssex_HCP, is calling on everyone to have the #COVIDVaccine when they are invited to help us beat the virus. 💉👊 https://t.co/4Rv63GCQkB"
NHSEngland,COVIDVaccine,1356941773147406338,2021-02-03 12:25:04,29,10,"‘Together, with the vaccine, I’m sure we can finally beat COVID-19.’

Dr Koyes, a GP and Urgent Care Doctor from @BNSSG_CCG, shares his optimism about the #COVIDVaccine and why it’s important to stop misinformation in its tracks. https://t.co/4NGFE0uyUl https://t.co/KERtljKRWZ"
NHSEngland,OurNHSPeople,1356909060424138754,2021-02-03 10:15:04,35,3,"‘I’m so pleased my nan got her COVID-19 vaccine!’

Andrew’s nan Iris recently had her #COVIDVaccine! She shared her relief and praise for #OurNHSPeople and the volunteers at @DudleyCCG. #ThankYouNHS https://t.co/rqOl12TJQD https://t.co/LZA2je2c8M"
NHSEngland,ThankYouNHS,1356909060424138754,2021-02-03 10:15:04,35,3,"‘I’m so pleased my nan got her COVID-19 vaccine!’

Andrew’s nan Iris recently had her #COVIDVaccine! She shared her relief and praise for #OurNHSPeople and the volunteers at @DudleyCCG. #ThankYouNHS https://t.co/rqOl12TJQD https://t.co/LZA2je2c8M"
NHSEngland,COVIDVaccine,1356877600103276544,2021-02-03 08:10:04,41,17,"The #COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get the jab, your local NHS organisation will contact you. https://t.co/DHgpp6pyzo https://t.co/btecljT8qK"
NHSEngland,coronavirus,1356641093392228353,2021-02-02 16:30:16,89,44,"‘I'll do my best to encourage my BAME colleagues and community to have the vaccine.’

Sam Agwu, Consultant Gynaecologist at @WorcsAcuteNHS, is urging all Black, Asian and Minority Ethnic colleagues to get the #coronavirus vaccine when they are invited. https://t.co/1e3nCAUFcB https://t.co/tq5XhynqaP"
NHSEngland,OurNHSPeople,1356590715317411842,2021-02-02 13:10:05,179,63,"‘Get along and have it done. It’s no pain, but plenty of gain.’

Harry @Redknapp shares his #COVIDVaccine experience and a special thanks to #OurNHSPeople for their incredible work. 💪 💉 #ThankYouNHS 

🎥: @DorsetCCG/ @NHSSW https://t.co/LMLn0zNyat"
NHSEngland,COVIDVaccine,1356590715317411842,2021-02-02 13:10:05,179,63,"‘Get along and have it done. It’s no pain, but plenty of gain.’

Harry @Redknapp shares his #COVIDVaccine experience and a special thanks to #OurNHSPeople for their incredible work. 💪 💉 #ThankYouNHS 

🎥: @DorsetCCG/ @NHSSW https://t.co/LMLn0zNyat"
NHSEngland,ThankYouNHS,1356590715317411842,2021-02-02 13:10:05,179,63,"‘Get along and have it done. It’s no pain, but plenty of gain.’

Harry @Redknapp shares his #COVIDVaccine experience and a special thanks to #OurNHSPeople for their incredible work. 💪 💉 #ThankYouNHS 

🎥: @DorsetCCG/ @NHSSW https://t.co/LMLn0zNyat"
NHSEngland,EveryMindMatters,1356559256925962242,2021-02-02 11:05:05,44,39,"Staying home may be difficult, but you are helping to protect yourself and others by doing it. If you're having trouble coping, #EveryMindMatters can help you discover tips for managing the negative feelings you may experience. 💛 🧠 https://t.co/xDQ1c9LTVo https://t.co/8nbjjTqSiq"
NHSEngland,HelpUsHelpYou,1356518971374239744,2021-02-02 08:25:00,7,8,"If you have an appointment, or are concerned about the health of you or your baby, it's important that we see you. Appointments with your midwife and maternity team are vital. 

The NHS is here to see you safely. #HelpUsHelpYou https://t.co/uNoXqbcvKa https://t.co/9WzfRcKNWE"
NHSEngland,HandsFaceSpace,1356292494846287874,2021-02-01 17:25:04,26,24,"Not everyone with coronavirus shows symptoms.

To help stop the spread, keep washing your hands, covering your face and making space.

For more guidance, visit https://t.co/ZYYFNxwJXf. #HandsFaceSpace https://t.co/2LBkAHwygV"
NHSEngland,COVIDVaccine,1356233388173221889,2021-02-01 13:30:11,100,24,"‘I will certainly be encouraging my friends and family to have the vaccine as soon as it becomes available to them.’ 
 
GP Dr Aamena Salar recently had her #COVIDVaccine alongside her father, and shared her positive experience with us.  https://t.co/ADDtW8iB6U https://t.co/gUdiZMPCq6"
NHSEngland,CovidVaccine,1356176756571561984,2021-02-01 09:45:09,142,97,"‘Please take the offer of having the vaccination when it gets to your turn.’

GP Dr @BolaOwolabi8 shares why she is reassured that the #CovidVaccine is safe and effective, and encourages everyone to take the vaccine when it is their turn. https://t.co/1e3nCAUFcB https://t.co/YxBNVql7tF"
NHSEngland,OurNHSPeople,1356147788963336192,2021-02-01 07:50:03,259,75,"The NHS has offered the #COVIDVaccine to residents at every eligible care home in England.

In a major milestone for the vaccination programme, #OurNHSPeople have offered the life-saving jab to people living at more than 10,000 care homes. 

Read more. https://t.co/B0ftayDdr3 https://t.co/HzDpUKC00f"
NHSEngland,COVIDVaccine,1356147788963336192,2021-02-01 07:50:03,259,75,"The NHS has offered the #COVIDVaccine to residents at every eligible care home in England.

In a major milestone for the vaccination programme, #OurNHSPeople have offered the life-saving jab to people living at more than 10,000 care homes. 

Read more. https://t.co/B0ftayDdr3 https://t.co/HzDpUKC00f"
NHSEngland,COVIDVaccine,1355911228397416452,2021-01-31 16:10:03,36,15,"The #COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get the jab, your local NHS organisation will contact you. https://t.co/DHgpp6pyzo https://t.co/dhgSuYOJvp"
NHSEngland,OurNHSPeople,1355889840223641600,2021-01-31 14:45:03,515,162,"The NHS in England has now administered over 8 MILLION #COVIDVaccines.

Thank you to #OurNHSPeople who are working so hard to deliver the largest vaccination programme in our history, at the same time as continuing to be there for everyone who needs care. 💙 https://t.co/1vGJpRagH3"
NHSEngland,coronavirus,1355835733823664134,2021-01-31 11:10:03,163,64,"Over the past year, around one person with #coronavirus was admitted to critical care every 30 minutes. Thank you to all #OurNHSPeople who continue to step up and come together to provide excellent care to both COVID and non-COVID patients. 💙 https://t.co/5oCK8iQXvj https://t.co/KMQXE7ZnfK"
NHSEngland,OurNHSPeople,1355835733823664134,2021-01-31 11:10:03,163,64,"Over the past year, around one person with #coronavirus was admitted to critical care every 30 minutes. Thank you to all #OurNHSPeople who continue to step up and come together to provide excellent care to both COVID and non-COVID patients. 💙 https://t.co/5oCK8iQXvj https://t.co/KMQXE7ZnfK"
NHSEngland,HelpUsHelpYou,1355804273561497601,2021-01-31 09:05:03,18,27,"If you think you or a family member are experiencing symptoms of a stroke, such as facial drooping, weakness in your arms or speech difficulty — call 999 immediately. 📞 

The NHS is here to see you safely. #HelpUsHelpYou https://t.co/ZPNFSq6ukm https://t.co/BDw9BK6oJu"
NHSEngland,COVIDVaccine,1355504812868186121,2021-01-30 13:15:06,291,90,"'Seeing how happy this has made our most vulnerable is just incredibly rewarding.'

Darshna is the Vaccine Programme Manager for the Shree Swaminarayan Mandir in Kingsbury — the first Hindu temple to become a vaccination centre. #COVIDVaccine https://t.co/up2MkOYaNz"
NHSEngland,OurNHSPeople,1355451951761264642,2021-01-30 09:45:03,402,95,"In just seven weeks, #OurNHSPeople have administered more than 7 million vaccinations — a fantastic start to the largest vaccination programme in NHS history. 

Thank you to everyone involved for their on-going work on the #COVIDVaccine rollout. https://t.co/5oCK8iQXvj https://t.co/FGSvcJNCQb"
NHSEngland,COVIDVaccine,1355451951761264642,2021-01-30 09:45:03,402,95,"In just seven weeks, #OurNHSPeople have administered more than 7 million vaccinations — a fantastic start to the largest vaccination programme in NHS history. 

Thank you to everyone involved for their on-going work on the #COVIDVaccine rollout. https://t.co/5oCK8iQXvj https://t.co/FGSvcJNCQb"
NHSEngland,ThankYouNHS,1355443840019296256,2021-01-30 09:12:49,23,10,"‘This is the front line in what has become the most ambitious peacetime mass mobilization in modern British history.’

The @nytimes goes on to recognise the world-leading success of the NHS, to deliver the largest vaccination programme. #ThankYouNHS https://t.co/oaG1YFVVIa"
NHSEngland,OurNHSPeople,1355443838568062976,2021-01-30 09:12:48,20,6,"'You are wrong about Britain’s National Health Service.'

Professor Stephen Powis, @NHSEnglandNMD, comments on the @nytimes' criticism of the NHS's response to COVID — and explains how #OurNHSPeople are meeting the challenges posed by the virus. ➡️
https://t.co/hmWT2kcjul"
NHSEngland,coronavirus,1355216699751075853,2021-01-29 18:10:14,177,56,"‘At this one-year anniversary it is appropriate for the whole country to say a huge thank you for every member of staff across the health service.’

Sir Simon Stevens visited @NewcastleHosps to mark a year since the first #coronavirus patients were treated by #OurNHSPeople. https://t.co/VF8WSIx7mT"
NHSEngland,OurNHSPeople,1355211502362492936,2021-01-29 17:49:35,107,32,"This weekend marks the anniversary of the first confirmed COVID-19 patients treated by #OurNHSPeople at Royal Victoria Infirmary, @NewcastleHosps. 

Over the past year, our brilliant NHS staff have treated more than 320,000 patients with #coronavirus. https://t.co/XYShlBIuw6 https://t.co/FZEwoMbrxs"
NHSEngland,COVIDVaccine,1355170306374184963,2021-01-29 15:05:53,251,134,"‘I would encourage you, just as I’ve been encouraged to take my COVID vaccine.’

Professor Jacqueline Dunkley-Bent, @TeamCMidO, has had her #COVIDVaccine and encourages everyone to get vaccinated when it's their turn. https://t.co/DHgpp6pyzo https://t.co/lLcOJYfgbV"
NHSEngland,HelpUsHelpYou,1355121027815256064,2021-01-29 11:50:04,11,9,"If you’ve been suffering from diarrhoea, bloating or discomfort for three weeks or more, it could be a sign of cancer.

Make sure to speak to your GP. The NHS is still here to see you safely and finding cancer early makes it more treatable. #HelpUsHelpYou https://t.co/QfWzIpOqIT https://t.co/9mKo4vqKFD"
NHSEngland,HelpUsHelpYou,1354886993046593536,2021-01-28 20:20:06,44,32,"Symptoms of a heart attack can include heavy or tight chest pain that may spread to your arms, neck or jaw, or make you breathless, sick, sweaty or light-headed. 

If you experience these symptoms, call 999. The NHS is still here to see you safely. #HelpUsHelpYou https://t.co/UW9PJLgxKz"
NHSEngland,OurNHSPeople,1354821712970276871,2021-01-28 16:00:42,159,23,"‘When I held Elleana for the first time I didn't want to let go.'
Nurse Eva on meeting her baby after spending 76 days at @RoyalPapworth recovering from #coronavirus. She is now home with her family and so thankful to #OurNHSPeople for all they did. https://t.co/vhfmlLc9K7"
NHSEngland,OurNHSPeople,1354797876350738432,2021-01-28 14:25:59,64,29,"An Islamic education centre in Derby is one of the new vaccination sites that started administering the #COVIDVaccine today! ☪️

Thank you to #OurNHSPeople who have worked so hard to set up a network of more than 1,400 vaccination sites across England. https://t.co/AgqYxJ5xM0 https://t.co/2JurvT9RgV"
NHSEngland,COVIDVaccine,1354797876350738432,2021-01-28 14:25:59,64,29,"An Islamic education centre in Derby is one of the new vaccination sites that started administering the #COVIDVaccine today! ☪️

Thank you to #OurNHSPeople who have worked so hard to set up a network of more than 1,400 vaccination sites across England. https://t.co/AgqYxJ5xM0 https://t.co/2JurvT9RgV"
NHSEngland,EveryMindMatters,1354790108990476288,2021-01-28 13:55:07,34,36,"If you've been struggling to look after your mental wellbeing during lockdown you’re not alone. Take the #EveryMindMatters Mind Plan Quiz to get a personalised action plan that will help you manage stress, sleep better and boost your mood. https://t.co/x5T0BvVHxT"
NHSEngland,COVIDVaccine,1354761383871733762,2021-01-28 12:00:58,24,17,"The #COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get the jab, your local NHS organisation will contact you. https://t.co/1e3nCAUFcB https://t.co/lifKUkQMdB"
NHSEngland,COVIDVaccine,1354696978966474753,2021-01-28 07:45:03,107,33,"NHS staff will be delivering the #COVIDVaccine at a network of more than 1,400 vaccination sites when dozens more open their doors today.

Read more about the new sites, which include an @asda in West Bromwich and @OfficialBWFC. ➡️ https://t.co/AgqYxJ5xM0 https://t.co/AzplySIJU6"
NHSEngland,HelpUsHelpYou,1354522093409480707,2021-01-27 20:10:07,20,9,"If you have an appointment, or are concerned about the health of you or your baby, it's important that we see you. Appointments with your midwife and maternity team are vital. 

The NHS is here to see you safely. #HelpUsHelpYou https://t.co/uNoXqbcvKa https://t.co/tbWdt6TCWL"
NHSEngland,HandsFaceSpace,1354400056569450498,2021-01-27 12:05:11,62,60,"Not everyone with coronavirus shows symptoms.

To help stop the spread, keep washing your hands, covering your face and making space.

For more guidance, visit https://t.co/ZYYFNxwJXf. #HandsFaceSpace https://t.co/XQ4WiBCJTz"
NHSEngland,COVID,1354359384181252096,2021-01-27 09:23:34,98,33,"‘When you see people flouting the rules it’s really heart-breaking’

ICU Nurse Victoria Sullivan has spoken honestly about her experience on the front line working with #COVID patients. https://t.co/4EXlvIrD37 https://t.co/zqfKXC7YpS"
NHSEngland,OurNHSPeople,1354065324908412929,2021-01-26 13:55:05,63,47,"Looking after the wellbeing of #OurNHSPeople means they can better look after patients. 

If you're finding things difficult or more challenging at the moment, and would like to speak to someone — please call, text or visit https://t.co/tv2ALIRydi. 📞 💬 https://t.co/aBj2bSHw3N"
NHSEngland,CovidVaccine,1354023819284013056,2021-01-26 11:10:09,303,195,"‘Please take the offer of having the vaccination when it gets to your turn.’

GP Dr @BolaOwolabi8 shares why she is reassured that the #CovidVaccine is safe and effective, and encourages everyone to take the vaccine when it is their turn. https://t.co/1e3nCAUFcB https://t.co/hJo3dgPWix"
NHSEngland,ThankYouNHS,1354016140490661893,2021-01-26 10:39:38,79,10,"Thank you to everyone who is continuing to work hard to deliver the #COVIDVaccine, no matter the weather. 

It's going to take more than a bit of snow to stop #OurNHSPeople. 💪☃️ #ThankYouNHS https://t.co/9dtjPCT9HK"
NHSEngland,COVIDVaccine,1353753294368346137,2021-01-25 17:15:11,23,24,"The #COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get the jab, your local NHS organisation will contact you. https://t.co/1e3nCAUFcB https://t.co/sAXqYkFwpO"
NHSEngland,HelpUsHelpYou,1353394699210530823,2021-01-24 17:30:15,26,23,"If you think you or a family member are experiencing symptoms of a stroke, such as facial drooping, weakness in your arms or speech difficulty — call 999 immediately. 📞 

The NHS is here to see you safely. #HelpUsHelpYou https://t.co/ZPNFSq6ukm https://t.co/8Gxzpkq9gM"
NHSEngland,COVIDVaccine,1353335549784969217,2021-01-24 13:35:13,449,96,"‘I was absolutely delighted when I got the text to come for my COVID vaccination jab — which I’ve now had, no problem whatsoever. I’m extremely grateful to the NHS.’

Dame @EAnionwu shares her delight at receiving the #COVIDVaccine today. 💙 💉 #ThankYouNHS

📸: @NHSEnglandLDN https://t.co/q9Zvz6A6Ff"
NHSEngland,COVIDVaccine,1353321662209527808,2021-01-24 12:40:02,145,24,"‘24 hours post COVID-19 vaccine, and I’m still smiling.’

#OurNHSPeople like Pharmacist Mandip are among those currently being invited to get the #COVIDVaccine — the NHS will contact you when it’s your turn. https://t.co/1e3nCAUFcB https://t.co/TCR0zkjV2Q"
NHSEngland,COVIDVaccine,1353285178811158530,2021-01-24 10:15:04,36,19,"The #COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get the jab, your local NHS organisation will contact you. https://t.co/1e3nCAUFcB https://t.co/csMZNhH64d"
NHSEngland,COVIDVaccine,1353041072985956352,2021-01-23 18:05:04,68,17,"This week the #COVIDVaccine arrived on the Isles of Scilly —  England's most remote location.

Community Pharmacist Vicki explains why it was important for her to be vaccinated — to better protect herself and her patients. @KernowCCG 🏝️💉 https://t.co/OMnR9Fq5FM"
NHSEngland,OurNHSPeople,1352980689029885953,2021-01-23 14:05:08,68,53,"Looking after the wellbeing of #OurNHSPeople means they can better look after patients. 

If you're finding things difficult or more challenging at the moment, and would like to speak to someone — please call, text or visit https://t.co/tv2ALIRydi. 📞 💬 https://t.co/lD2I0JmrRB"
NHSEngland,COVIDVaccine,1352960538142253057,2021-01-23 12:45:03,163,21,"Husband and wife Molly and Tony Perry, both 87, from Hadleigh in Essex were delighted to get their #COVIDVaccine this week. 

The NHS will contact you when it's your turn to be vaccinated, and you can visit https://t.co/1e3nCAUFcB to find out more. https://t.co/oq8jSXPpof"
NHSEngland,HelpUsHelpYou,1352913980537380864,2021-01-23 09:40:03,62,48,"Symptoms of a heart attack can include heavy or tight chest pain that may spread to your arms, neck or jaw, or make you breathless, sick, sweaty or light-headed. 

If you experience these symptoms, call 999. The NHS is still here to see you safely. #HelpUsHelpYou https://t.co/8zLmJ45Cp9"
NHSEngland,HelpUsHelpYou,1352708895647686656,2021-01-22 20:05:07,16,11,"If you’ve been suffering from diarrhoea, bloating or discomfort for three weeks or more, it could be a sign of cancer.

Make sure to speak to your GP. The NHS is still here to see you safely and finding cancer early makes it more treatable. #HelpUsHelpYou https://t.co/QfWzIpOqIT https://t.co/poezNbMvxy"
NHSEngland,OurNHSPeople,1352640933498646529,2021-01-22 15:35:04,412,134,"Over 5 MILLION #COVIDVaccines have been administered by our brilliant and hard-working staff in England.

Thank you to #OurNHSPeople who are delivering the largest vaccination programme in our history, at the same time as continuing to be there for everyone who needs care. 💙💉 https://t.co/m7H48ygseU"
NHSEngland,COVIDVaccine,1352583052254441477,2021-01-22 11:45:04,89,8,"'I’m very excited. I’ve been at home since March so am hoping the vaccine will help me get out and about again soon.'  

80-year-old Angela from Rayleigh received her #COVIDVaccine at the new NHS vaccination centre in Runwell, Essex this week. 💪 https://t.co/MXf88N3bZH"
NHSEngland,HelpUsHelpYou,1352562923395313664,2021-01-22 10:25:04,113,85,"Cervical screenings are an important test to help prevent cancer. Although the NHS is busy, we are here to see you safely. If you are invited to for a #SmearTest please attend your appointment. #HelpUsHelpYou #CervicalCancerPreventionWeek https://t.co/DFNoPdg6Zx

🎥: @JoTrust https://t.co/SykVoTmslr"
NHSEngland,COVIDVaccine,1352522652024504322,2021-01-22 07:45:03,298,49,"A Mosque in Birmingham and the Odeon in Aylesbury were among dozens of new sites that started offering the #COVIDVaccine this week, for those in the highest priority groups.
 
Remember, the NHS will contact you when it's your turn to be vaccinated. https://t.co/S5cFoibWcu https://t.co/sPFHlcbsoI"
NHSEngland,OurNHSPeople,1352323135014645762,2021-01-21 18:32:14,178,61,"'Tell everybody — follow the rules, stay at home, help us to saves lives.'
 
Dr @Vin_Diwakar shared a message from #OurNHSPeople urging the public to continue to stay at home to look after themselves and their loved ones. We know it's hard, thank you for following the advice. 💙 https://t.co/cZXrDmJPoa"
NHSEngland,COVIDVaccine,1352314851004211203,2021-01-21 17:59:19,73,62,"Important message here from @RCObsGyn and @MidwivesRCM on misinformation around the #COVIDVaccine and fertility. 👇

Our Chief Midwifery Officer, Jacqueline Dunkley-Bent reiterates that it's important to get information from trusted sources, like doctors and midwives. https://t.co/I9rnmogMlX https://t.co/MWaEBAiqdM"
NHSEngland,HelpUsHelpYou,1352263447984164867,2021-01-21 14:35:04,29,28,"If you think you or a family member are experiencing symptoms of a stroke, such as facial drooping, weakness in your arms or speech difficulty — call 999 immediately. 📞 

The NHS is here to see you safely. #HelpUsHelpYou https://t.co/ZPNFSq6ukm https://t.co/8yYP5K8GHF"
NHSEngland,COVIDVaccine,1352179056171773953,2021-01-21 08:59:43,86,23,"'I'm doing this to keep me and all of us safe.'

86-year-old Enid Stapleton was the first to receive her #COVIDVaccine at the Odeon in Aylesbury this morning, as the NHS’s largest immunisation programme continues to accelerate. https://t.co/nfxuN7nKvd https://t.co/GyaG9VpQp8"
NHSEngland,COVIDVaccine,1352157771068825602,2021-01-21 07:35:09,94,30,"'After the successful launch in pharmacies, even more sites will now be offering the life-saving jab.'  

Deputy Chief Pharmaceutical Officer @BruceWarner marks the opening of new #COVIDVaccine sites today, which include a cinema and mosque. Read more. ➡️ https://t.co/nfxuN7nKvd https://t.co/9sOBrVIPqO"
